Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
60,79.9,296.2,133.4,147,807,43,
61,81.5,301.9,136.6,137,772,43,
62,82.8,306.7,136.6,137,772,43,
63,84.3,312.3,137.9,133,759,44,
64,85.6,317.0,136.8,137,770,44,
65,86.9,321.7,136.2,139,776,44,
66,88.4,327.4,136.5,138,773,43,
67,89.7,332.1,136.7,137,771,43,
68,91.0,336.9,136.7,137,771,43,
69,92.6,342.5,136.9,136,769,43,
70,93.8,347.2,136.9,136,769,43,
71,95.4,353.0,135.7,140,782,43,
72,96.7,357.6,135.7,140,782,43,
73,98.2,363.3,135.8,140,780,43,
74,99.5,368.0,135.8,140,780,43,
75,101.0,373.8,134.6,144,793,41,
76,102.3,378.4,134.6,144,793,41,
77,103.9,384.3,136.2,139,776,42,
78,105.2,389.1,136.2,139,776,42,
79,106.7,394.7,137.0,136,768,42,
80,108.2,400.3,136.9,136,769,43,
81,109.5,405.0,136.9,136,769,43,
82,111.0,410.7,135.5,141,784,40,
83,112.6,416.5,134.7,143,792,39,
84,114.1,422.3,133.7,146,804,39,
85,115.7,428.1,134.4,144,796,40,
86,117.0,432.8,134.4,144,796,40,
87,118.5,438.4,136.1,139,777,40,
88,120.1,444.2,137.3,135,765,41,
89,121.6,449.7,138.4,132,754,41,
90,122.9,454.4,138.4,132,754,41,
91,124.4,459.9,140.7,126,732,40,
92,126.0,465.3,140.8,125,731,40,
93,127.5,470.8,140.4,126,735,41,
94,128.8,475.4,140.4,126,735,41,
95,130.3,480.9,141.4,124,726,41,
96,131.9,486.4,141.3,124,726,41,
97,133.4,491.8,142.1,122,719,39,
98,134.7,496.4,142.1,122,719,39,
99,136.2,501.8,141.2,124,727,41,
100,137.8,507.3,141.3,124,726,42,
101,139.1,512.0,141.3,124,726,42,
102,140.7,517.4,142.4,121,717,41,
103,141.9,522.0,142.4,121,717,41,
104,143.5,527.5,141.5,124,725,41,
105,145.0,533.0,140.3,127,736,42,
106,146.3,537.7,139.8,128,740,41,
107,147.9,543.3,137.8,134,760,42,
108,149.2,548.0,137.8,134,760,42,
109,150.7,553.8,137.1,136,767,42,
110,152.0,558.4,137.1,136,767,42,
111,153.6,564.0,139.3,129,745,43,
112,154.8,568.6,139.3,129,745,43,
113,156.4,574.3,139.6,129,742,42,
114,158.2,580.7,137.5,135,763,37,
115,159.8,586.4,137.5,135,763,37,
116,161.6,593.1,135.7,140,782,36,
117,163.1,598.7,135.7,140,782,36,
118,164.9,605.5,137.0,136,768,36,
119,166.5,611.2,136.4,138,774,36,
120,168.1,617.0,136.4,138,774,36,
121,169.6,622.6,137.5,135,763,37,
122,171.4,629.1,138.4,132,754,38,
123,173.0,634.7,140.5,126,734,38,
124,174.5,640.2,140.9,125,730,38,
125,176.1,645.7,139.8,128,740,39,
126,177.6,651.3,139.5,129,743,39,
127,179.1,656.8,140.9,125,730,38,
128,180.7,662.3,140.9,125,730,38,
129,182.3,667.7,142.1,122,719,37,
130,183.8,673.2,141.2,124,727,39,
131,185.3,678.7,141.7,123,723,41,
132,186.9,684.2,142.0,122,720,39,
133,188.4,689.6,143.0,120,711,38,
134,190.0,695.0,141.1,125,728,41,
135,191.5,700.6,138.0,133,758,41,
136,192.8,705.4,138.0,133,758,41,
137,194.3,711.1,136.5,138,773,40,
138,195.9,716.8,135.3,141,786,40,
139,197.4,722.5,136.3,138,775,40,
140,199.0,728.1,138.1,133,757,39,
141,200.2,732.6,138.1,133,757,39,
142,201.8,738.1,143.6,118,706,41,
143,203.3,743.6,139.5,129,743,42,
144,204.6,748.3,139.5,129,743,42,
145,206.2,753.7,141.9,122,721,41,
146,207.7,759.1,142.6,121,715,41,
147,209.0,763.6,142.6,121,715,41,
148,210.5,769.2,141.2,124,727,41,
149,211.9,773.8,141.6,123,724,44,
150,213.4,779.2,144.0,117,703,41,
151,214.7,783.6,146.7,111,681,42,
152,216.2,788.9,148.5,107,667,41,
153,217.5,793.2,148.5,107,667,41,
154,219.1,798.6,143.2,119,710,42,
155,220.4,803.2,143.2,119,710,42,
156,221.9,808.6,142.1,122,719,41,
157,223.5,814.3,139.5,129,743,41,
158,224.7,818.9,139.5,129,743,41,
159,226.3,824.4,140.2,127,737,41,
160,227.9,830.0,139.7,128,741,40,
161,229.1,834.5,139.7,128,741,40,
162,230.7,840.1,140.3,127,736,42,
163,232.2,845.6,142.9,120,712,41,
164,233.5,850.1,142.9,120,712,41,
165,235.1,855.5,143.6,118,706,40,
166,236.7,861.0,143.0,120,711,40,
167,238.0,865.6,143.0,120,711,40,
168,239.5,871.2,141.0,125,729,41,
169,241.1,876.6,140.7,126,732,40,
170,242.6,882.2,139.3,129,745,40,
171,244.2,887.8,139.3,129,745,39,
172,245.4,892.5,139.3,129,745,39,
173,247.2,899.1,135.2,142,787,38,
174,248.8,905.0,133.7,146,804,37,
175,250.4,910.9,132.9,149,813,38,
176,251.9,916.8,134.7,143,792,40,
177,253.2,921.5,134.7,143,792,40,
178,254.8,927.0,137.4,135,764,41,
179,256.3,932.6,139.0,130,748,40,
180,257.8,938.0,139.7,128,741,40,
181,259.4,943.5,141.2,124,727,40,
182,260.9,949.0,142.6,121,715,40,
183,262.2,953.6,142.6,121,715,40,
184,263.7,959.0,141.3,124,726,40,
185,265.3,964.5,140.4,126,735,41,
186,266.8,970.1,141.5,124,725,39,
187,268.4,975.5,141.8,123,722,39,
188,269.9,981.1,140.7,126,732,40,
189,271.5,986.8,137.7,134,761,38,
190,273.0,992.4,134.4,144,796,38,
191,274.6,998.2,134.5,144,795,37,
192,276.1,1003.9,134.5,144,795,37,
193,277.7,1009.6,135.4,141,785,37,
194,279.2,1015.2,136.9,136,769,38,
195,281.0,1021.9,135.9,139,779,38,
196,282.5,1027.5,137.2,136,766,39,
197,284.0,1032.9,138.7,131,751,38,
198,285.6,1038.5,138.7,131,751,38,
199,287.1,1044.1,139.0,130,748,39,
200,288.7,1049.7,140.4,126,735,40,
201,290.2,1055.2,140.6,126,733,38,
202,291.8,1060.7,140.6,126,733,38,
203,293.6,1067.1,140.6,126,733,38,
204,294.9,1071.8,140.6,126,733,38,
205,296.5,1077.6,138.9,131,749,39,
206,298.2,1084.0,137.9,133,759,37,
207,299.7,1089.6,138.0,133,758,38,
208,301.3,1095.1,138.0,133,758,38,
209,303.1,1101.6,139.8,128,740,38,
210,304.6,1107.1,140.0,128,738,38,
211,306.2,1112.7,140.2,127,737,39,
212,307.5,1117.3,140.2,127,737,39,
213,309.1,1122.9,141.7,123,723,40,
214,310.6,1128.5,139.4,129,744,39,
215,312.2,1134.1,139.6,129,742,38,
216,314.0,1140.5,141.9,122,721,38,
217,315.3,1145.1,141.9,122,721,38,
218,316.9,1150.6,141.8,123,722,40,
219,318.5,1156.2,142.1,122,719,39,
220,320.0,1161.9,139.8,128,740,41,
221,321.3,1166.5,139.8,128,740,41,
222,322.9,1172.1,139.5,129,743,40,
223,324.4,1177.7,139.9,128,739,40,
224,326.0,1183.3,140.7,126,732,40,
225,327.3,1187.8,140.7,126,732,40,
226,328.9,1193.4,143.2,119,710,41,
227,330.4,1198.8,144.4,116,700,41,
228,332.0,1204.2,145.0,115,695,38,
229,333.3,1208.7,145.0,115,695,38,
230,334.8,1214.2,143.4,119,708,41,
231,336.3,1219.6,141.9,122,721,40,
232,337.9,1225.2,139.3,129,745,40,
233,339.4,1230.9,137.3,135,765,39,
234,341.0,1236.6,138.5,132,753,39,
235,342.5,1242.2,138.6,131,752,40,
236,344.1,1247.6,138.9,131,749,40,
237,345.6,1253.2,141.9,122,721,40,
238,346.9,1257.8,141.9,122,721,40,
239,348.5,1263.2,141.6,123,724,41,
240,350.0,1268.7,141.0,125,729,40,
241,351.5,1274.1,141.9,122,721,40,
242,353.1,1279.6,142.1,122,719,39,
243,354.4,1284.2,142.1,122,719,39,
244,356.0,1289.7,141.7,123,723,41,
245,357.5,1295.2,143.2,119,710,41,
246,359.1,1300.6,143.1,119,711,41,
247,360.6,1305.9,147.3,110,676,39,
248,362.2,1311.1,150.7,102,651,39,
249,363.8,1316.4,149.9,104,657,37,
250,365.3,1321.6,147.3,110,676,40,
251,366.6,1326.1,147.3,110,676,40,
252,368.2,1331.4,147.8,108,673,41,
253,369.7,1336.5,150.3,103,654,38,
254,371.3,1341.7,150.9,102,650,40,
255,372.9,1347.1,148.5,107,667,39,
256,374.2,1351.4,148.5,107,667,39,
257,376.0,1357.6,147.4,109,676,38,
258,377.5,1362.8,147.5,109,675,40,
259,378.8,1367.2,147.5,109,675,40,
260,380.3,1372.5,146.9,110,679,39,
261,382.2,1378.8,145.9,113,687,38,
262,383.7,1384.0,145.9,113,687,39,
263,385.2,1389.2,147.8,108,673,38,
264,386.7,1394.3,149.9,104,657,39,
265,388.3,1399.8,148.1,108,670,39,
266,389.9,1405.0,147.4,109,676,40,
267,391.1,1409.2,147.4,109,676,40,
268,392.7,1414.5,147.5,109,675,40,
269,394.3,1420.0,144.7,116,697,41,
270,395.8,1425.4,144.6,116,698,39,
271,397.3,1430.7,145.8,113,688,40,
272,398.9,1436.0,143.9,117,704,40,
273,400.2,1440.5,143.9,117,704,40,
274,401.7,1446.0,140.5,126,734,41,
275,403.0,1450.7,140.5,126,734,41,
276,404.5,1456.3,138.1,133,757,43,
277,406.1,1461.8,141.9,122,721,40,
278,407.6,1467.1,144.4,116,700,40,
279,408.9,1471.6,144.4,116,700,40,
280,410.5,1477.0,145.2,114,693,40,
281,412.1,1482.4,144.5,116,699,40,
282,413.6,1487.8,145.2,114,693,38,
283,415.1,1493.2,144.7,116,697,39,
284,416.7,1498.7,143.4,119,708,41,
285,418.2,1503.9,144.7,116,697,39,
286,419.8,1509.5,142.4,121,717,40,
287,421.3,1514.9,140.3,127,736,40,
288,422.6,1519.6,140.3,127,736,40,
289,424.1,1525.0,139.5,129,743,40,
290,425.7,1530.4,140.6,126,733,40,
291,427.2,1535.8,146.0,112,687,41,
292,428.6,1540.2,146.0,112,687,41,
293,430.1,1545.3,150.7,102,651,40,
294,431.7,1550.5,152.1,99,642,39,
295,433.2,1555.7,149.7,104,659,40,
296,434.7,1560.9,145.3,114,692,41,
297,436.1,1565.5,144.4,116,700,42,
298,437.3,1569.9,144.4,116,700,42,
299,439.1,1576.2,145.4,114,691,39,
300,440.4,1580.7,143.9,117,704,43,
301,442.0,1586.1,144.4,116,700,41,
302,443.3,1590.6,144.4,116,700,41,
303,444.9,1596.0,144.2,117,701,40,
304,446.2,1600.6,144.2,117,701,40,
305,447.7,1605.9,146.7,111,681,43,
306,448.8,1609.3,146.7,111,681,43,
307,450.1,1613.6,153.7,96,631,50,
308,451.6,1618.7,149.9,104,657,41,
309,453.1,1623.8,146.4,112,683,41,
310,454.4,1628.5,146.4,112,683,41,
311,456.0,1634.0,142.3,121,718,41,
312,457.5,1639.6,138.9,131,749,43,
313,458.8,1644.5,138.9,131,749,43,
314,460.4,1650.2,136.1,139,777,41,
315,461.9,1655.8,135.9,139,779,41,
316,463.1,1660.4,135.9,139,779,41,
317,464.7,1666.2,136.2,139,776,40,
318,466.3,1671.8,137.2,136,766,41,
319,467.5,1676.4,137.2,136,766,41,
320,469.0,1682.0,137.6,134,762,42,
321,470.6,1687.6,139.1,130,747,41,
322,471.9,1692.1,139.1,130,747,41,
323,473.4,1697.5,144.4,116,700,42,
324,474.7,1702.1,144.4,116,700,42,
325,476.3,1707.5,142.0,122,720,42,
326,477.8,1713.0,142.6,121,715,42,
327,479.1,1717.6,142.6,121,715,42,
328,480.7,1723.2,138.3,132,755,43,
329,482.2,1728.9,138.0,133,758,40,
330,483.6,1733.7,138.0,133,758,40,
331,485.1,1739.4,136.6,137,772,40,
332,486.6,1744.9,136.3,138,775,40,
333,488.1,1750.7,135.8,140,780,39,
334,489.7,1756.4,135.6,140,783,39,
335,491.2,1762.2,135.0,142,789,39,
336,492.8,1768.0,133.9,146,801,38,
337,494.3,1773.8,133.7,146,804,39,
338,495.9,1779.7,133.0,149,812,38,
339,497.5,1785.7,133.7,146,804,40,
340,499.0,1791.4,135.0,142,789,38,
341,500.5,1797.0,135.7,140,782,39,
342,502.1,1802.7,136.9,136,769,38,
343,503.6,1808.3,136.9,136,769,38,
344,505.2,1814.0,136.0,139,778,39,
345,506.7,1819.8,136.5,138,773,38,
346,508.3,1825.4,137.4,135,764,38,
347,509.8,1831.0,138.7,131,751,40,
348,511.4,1836.6,138.0,133,758,40,
349,512.9,1842.2,137.8,134,760,40,
350,514.2,1846.8,137.8,134,760,40,
351,515.8,1852.6,137.4,135,764,40,
352,517.3,1858.0,138.4,132,754,39,
353,518.8,1863.5,140.4,126,735,42,
354,520.2,1868.2,140.4,126,735,42,
355,521.7,1873.8,137.1,136,767,41,
356,523.0,1878.6,137.1,136,767,41,
357,524.6,1884.6,134.0,145,800,43,
358,525.8,1889.3,134.0,145,800,43,
359,527.4,1895.0,136.2,139,776,41,
360,528.9,1900.7,136.7,137,771,42,
361,530.2,1905.4,136.7,137,771,42,
362,531.8,1911.2,135.7,140,782,39,
363,533.3,1917.0,133.0,149,812,43,
364,534.6,1921.8,133.0,149,812,43,
365,536.1,1927.6,133.4,147,807,40,
366,537.7,1933.4,135.2,142,787,40,
367,539.2,1938.9,136.2,139,776,41,
368,540.5,1943.7,136.2,139,776,41,
369,542.0,1949.4,135.5,141,784,41,
370,543.6,1955.2,135.3,141,786,41,
371,545.1,1960.8,137.1,136,767,40,
372,546.4,1965.5,137.1,136,767,40,
373,548.0,1971.2,136.7,137,771,41,
374,549.5,1977.0,133.3,148,808,40,
375,551.0,1983.0,129.6,161,853,40,
376,552.4,1988.2,129.6,161,853,40,
377,553.9,1994.4,127.0,171,888,39,
