Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
96,123.2,480.5,131.2,155,833,44,
97,124.4,485.5,131.2,155,833,44,
98,126.0,491.5,128.5,165,867,45,
99,127.3,496.6,129.2,162,858,44,
100,128.6,501.5,129.2,162,858,44,
101,130.1,507.3,128.9,163,862,44,
102,131.3,512.3,130.0,159,848,46,
103,132.6,517.3,129.6,161,853,45,
104,133.9,522.3,129.9,160,849,45,
105,135.3,527.4,129.9,160,849,45,
106,136.6,532.3,130.0,159,848,44,
107,138.1,538.1,133.0,149,812,44,
108,139.4,542.9,133.0,149,812,44,
109,140.7,547.7,134.0,145,800,43,
110,142.2,553.3,136.9,136,769,44,
111,143.5,558.1,136.2,139,776,45,
112,144.8,562.8,136.4,138,774,47,
113,146.1,567.6,137.1,136,767,45,
114,147.4,572.3,137.1,136,767,45,
115,148.9,578.0,136.0,139,778,44,
116,150.2,582.7,136.9,136,769,44,
117,151.5,587.4,136.9,136,769,44,
118,152.8,592.2,136.6,137,772,45,
119,154.3,597.8,137.6,134,762,44,
120,155.6,602.5,138.3,132,755,44,
121,156.9,607.2,138.3,132,755,44,
122,158.2,612.1,137.4,135,764,44,
123,159.8,617.9,133.9,146,801,43,
124,161.1,622.9,132.0,152,823,42,
125,162.6,628.7,131.0,156,835,42,
126,163.8,633.5,131.0,156,835,42,
127,165.4,639.4,131.6,154,828,42,
128,166.6,644.1,131.6,154,828,42,
129,168.2,650.0,132.5,150,817,42,
130,169.7,655.8,132.9,149,813,42,
131,171.0,660.6,133.1,148,810,43,
132,172.3,665.4,133.1,148,810,43,
133,173.8,671.3,133.3,148,808,43,
134,175.1,676.1,133.3,148,808,43,
135,176.7,682.0,135.0,142,789,41,
136,178.0,687.0,135.0,142,789,41,
137,179.6,692.9,131.4,154,830,42,
138,180.8,697.7,131.4,154,830,42,
139,182.4,703.6,133.6,147,805,42,
140,183.7,708.4,134.8,143,791,43,
141,185.0,713.2,134.8,143,791,43,
142,186.5,718.8,137.3,135,765,43,
143,187.8,723.6,137.3,135,765,43,
144,189.4,729.4,135.4,141,785,42,
145,190.7,734.1,135.4,141,785,42,
146,192.2,739.8,134.1,145,799,44,
147,193.5,744.6,134.1,145,799,44,
148,194.7,749.4,134.5,144,795,42,
149,196.3,755.3,132.0,152,823,44,
150,197.6,760.3,132.9,149,813,44,
151,198.9,765.3,134.3,144,797,44,
152,200.2,770.0,134.3,144,797,44,
153,201.8,775.7,137.5,135,763,44,
154,203.1,780.4,137.8,134,760,43,
155,204.4,785.1,137.8,134,760,43,
156,205.9,790.8,135.8,140,780,44,
157,207.2,795.6,137.9,133,759,44,
158,208.5,800.2,137.9,133,759,44,
159,210.1,806.0,137.5,135,763,42,
160,211.3,810.7,137.5,135,763,42,
161,212.9,816.3,136.1,139,777,42,
162,214.1,820.9,136.1,139,777,42,
163,215.7,826.4,140.1,127,738,41,
164,217.0,831.1,140.1,127,738,41,
165,218.5,836.5,140.8,125,731,42,
166,219.8,841.2,140.8,125,731,42,
167,221.3,846.6,143.5,118,707,44,
168,222.6,851.0,145.9,113,687,44,
169,224.0,855.6,145.9,113,687,44,
170,225.5,860.9,146.4,112,683,44,
171,226.8,865.4,146.4,112,683,44,
172,228.3,871.0,140.4,126,735,42,
173,229.6,875.6,137.4,135,764,44,
174,230.9,880.4,137.4,135,764,44,
175,232.5,886.3,133.5,147,806,42,
176,233.7,891.1,133.5,147,806,42,
177,235.3,896.9,132.5,150,817,43,
178,236.6,901.9,132.5,150,817,43,
179,238.1,907.7,130.9,156,837,41,
180,239.7,913.7,131.2,155,833,41,
181,240.9,918.5,131.2,155,833,41,
182,242.5,924.3,133.1,148,810,42,
183,243.8,929.1,133.1,148,810,42,
184,245.3,935.0,134.6,144,793,41,
185,246.6,939.7,134.6,144,793,41,
186,248.2,945.6,133.9,146,801,42,
187,249.4,950.4,133.9,146,801,42,
188,251.0,956.4,129.3,162,857,42,
189,252.3,961.4,129.3,162,857,42,
190,253.8,967.4,130.2,159,845,42,
191,255.1,972.3,130.2,159,845,42,
192,256.7,978.4,129.5,161,854,42,
193,257.9,983.3,129.5,161,854,42,
194,259.5,989.5,126.3,174,897,41,
195,260.8,994.7,126.3,174,897,41,
196,262.3,1000.7,127.7,168,878,42,
197,263.6,1005.8,127.7,168,878,42,
198,265.2,1011.8,129.9,160,849,43,
199,266.5,1016.8,132.8,149,814,45,
200,267.8,1021.7,132.8,149,814,45,
201,269.1,1026.6,132.6,150,816,43,
202,270.6,1032.2,135.4,141,785,44,
203,271.9,1037.0,135.4,141,785,44,
204,273.5,1042.7,137.4,135,764,43,
205,274.7,1047.3,137.4,135,764,43,
206,276.3,1052.8,138.4,132,754,42,
207,277.6,1057.7,138.4,132,754,42,
208,279.1,1063.4,133.3,148,808,44,
209,280.4,1068.2,133.3,148,808,44,
210,281.9,1073.9,136.1,139,777,43,
211,283.2,1078.7,136.1,139,777,43,
212,284.8,1084.4,138.3,132,755,42,
213,286.1,1089.0,138.3,132,755,42,
214,287.6,1094.6,138.2,133,756,42,
215,288.9,1099.5,135.0,142,789,45,
216,290.2,1104.2,135.0,142,789,45,
217,291.7,1110.1,130.7,157,839,45,
218,293.0,1115.2,130.5,157,841,43,
219,294.3,1120.1,130.5,157,841,43,
220,295.9,1126.1,131.3,155,832,43,
221,297.2,1130.9,131.3,155,832,43,
222,298.7,1136.8,131.4,154,830,42,
223,300.0,1141.8,131.4,154,830,42,
224,301.3,1146.6,130.6,157,840,43,
225,302.8,1152.6,130.6,157,840,44,
226,304.1,1157.5,130.6,157,840,44,
227,305.6,1163.4,131.0,156,835,44,
228,306.9,1168.2,132.6,150,816,43,
229,308.2,1172.9,132.6,150,816,43,
230,309.7,1178.8,134.6,144,793,44,
231,311.0,1183.6,134.3,144,797,44,
232,312.3,1188.3,134.3,144,797,44,
233,313.8,1194.1,134.4,144,796,43,
234,315.1,1198.9,134.4,144,796,43,
235,316.7,1204.6,134.1,145,799,43,
236,317.9,1209.5,133.7,146,804,43,
237,319.2,1214.3,133.7,146,804,43,
238,320.8,1220.1,133.3,148,808,44,
239,322.1,1225.1,132.3,151,820,43,
240,323.4,1229.9,132.3,151,820,43,
241,324.9,1235.6,132.8,149,814,43,
242,326.1,1240.4,133.5,147,806,42,
243,327.7,1246.6,127.6,168,879,43,
244,329.0,1251.5,127.6,168,879,43,
245,330.5,1257.6,127.8,168,877,42,
246,332.1,1263.7,127.7,168,878,42,
247,333.4,1268.7,127.7,168,878,42,
248,334.7,1273.9,127.8,168,877,41,
249,336.2,1279.9,127.9,167,875,45,
250,337.5,1284.8,127.9,167,875,45,
251,339.0,1290.8,128.9,163,862,42,
252,340.5,1296.7,129.7,160,852,40,
